Project Short Code,Species Code,Species Name,Commercial Species Group,Gear Code,Gear Description,Gear Group,Commercial Data Viewer,CPFV Species Group,CPFV Data Viewer
Statewide_SocEco,182,SURF SMELT,SMELTLIKE FISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,182,SURF SMELT,SMELTLIKE FISH,65,DRIFT GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,182,SURF SMELT,SMELTLIKE FISH,66,SET GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,182,SURF SMELT,SMELTLIKE FISH,71,PURSE SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,182,SURF SMELT,SMELTLIKE FISH,73,DRUM SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,182,SURF SMELT,SMELTLIKE FISH,74,LAMPARA NET,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,182,SURF SMELT,SMELTLIKE FISH,80,NET,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,182,SURF SMELT,SMELTLIKE FISH,90,HAND TAKE,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,0,UNKNOWN,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,1,HOOK & LINE,HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,5,SET LONGLINE,LONGLINE,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,7,TROLL (ALBACORE),TROLL,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,9,TROLL (SALMON),TROLL,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,18,DIVING,DIVING,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,21,FISH TRAP,TRAP,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,27,CRAB OR LOBSTER TRAP,TRAP,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,65,DRIFT GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,66,SET GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,71,PURSE SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,73,DRUM SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,74,LAMPARA NET,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,90,HAND TAKE,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,184,JACKSMELT,SMELTLIKE FISH,91,HAND PUMP,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,0,UNKNOWN,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,1,HOOK & LINE,HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,20,ENTRAPPING,TRAP,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,27,CRAB OR LOBSTER TRAP,TRAP,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,65,DRIFT GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,66,SET GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,71,PURSE SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,185,WHITEBAIT SMELT,SMELTLIKE FISH,74,LAMPARA NET,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,186,TOPSMELT,SMELTLIKE FISH,1,HOOK & LINE,HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,186,TOPSMELT,SMELTLIKE FISH,5,SET LONGLINE,LONGLINE,No,SMELTLIKE FISH,No
Statewide_SocEco,186,TOPSMELT,SMELTLIKE FISH,18,DIVING,DIVING,No,SMELTLIKE FISH,No
Statewide_SocEco,186,TOPSMELT,SMELTLIKE FISH,71,PURSE SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,186,TOPSMELT,SMELTLIKE FISH,73,DRUM SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,186,TOPSMELT,SMELTLIKE FISH,74,LAMPARA NET,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,0,UNKNOWN,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,1,HOOK & LINE,HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,2,LIVE BAIT,HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,4,MOOCHING (SALMON),HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,5,SET LONGLINE,LONGLINE,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,9,TROLL (SALMON),TROLL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,18,DIVING,DIVING,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,20,ENTRAPPING,TRAP,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,21,FISH TRAP,TRAP,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,27,CRAB OR LOBSTER TRAP,TRAP,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,50,TRAWL NET,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,54,MIDWATER TRAWL,MIDWATER TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,55,BEAM TRAWL,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,59,DOUBLE-RIGGED TRAWL,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,65,DRIFT GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,66,SET GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,71,PURSE SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,74,LAMPARA NET,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,80,NET,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,187,NIGHT SMELT,SMELTLIKE FISH,90,HAND TAKE,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,188,No Name Provided,OTHER-misc,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER-misc,No
Statewide_SocEco,189,SILVERSIDES,SMELTLIKE FISH,0,UNKNOWN,MISC,No,SMELTLIKE FISH,No
Statewide_SocEco,189,SILVERSIDES,SMELTLIKE FISH,1,HOOK & LINE,HOOK-LINE,No,SMELTLIKE FISH,No
Statewide_SocEco,189,SILVERSIDES,SMELTLIKE FISH,5,SET LONGLINE,LONGLINE,No,SMELTLIKE FISH,No
Statewide_SocEco,189,SILVERSIDES,SMELTLIKE FISH,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,SMELTLIKE FISH,No
Statewide_SocEco,189,SILVERSIDES,SMELTLIKE FISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,SMELTLIKE FISH,No
Statewide_SocEco,189,SILVERSIDES,SMELTLIKE FISH,65,DRIFT GILL NET,GILL NET,No,SMELTLIKE FISH,No
Statewide_SocEco,189,SILVERSIDES,SMELTLIKE FISH,71,PURSE SEINE,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,189,SILVERSIDES,SMELTLIKE FISH,74,LAMPARA NET,SEINE/NET,No,SMELTLIKE FISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,0,UNKNOWN,MISC,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,1,HOOK & LINE,HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,2,LIVE BAIT,HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,4,MOOCHING (SALMON),HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,5,SET LONGLINE,LONGLINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,7,TROLL (ALBACORE),TROLL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,9,TROLL (SALMON),TROLL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,12,HARPOON/SPEAR,HARPOON/SPEAR,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,15,DIVING /HOOKS (SEA URCHINS),DIVING,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,18,DIVING,DIVING,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,19,DREDGE,MISC,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,20,ENTRAPPING,TRAP,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,21,FISH TRAP,TRAP,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,22,PRAWN TRAP,TRAP,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,27,CRAB OR LOBSTER TRAP,TRAP,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,50,TRAWL NET,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,52,PARANZELLA,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,54,MIDWATER TRAWL,MIDWATER TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,55,BEAM TRAWL,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,59,DOUBLE-RIGGED TRAWL,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,65,DRIFT GILL NET,GILL NET,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,66,SET GILL NET,GILL NET,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,71,PURSE SEINE,SEINE/NET,No,OTHER GROUNDFISH,No
Statewide_SocEco,190,SABLEFISH,SABLEFISH,73,DRUM SEINE,SEINE/NET,No,OTHER GROUNDFISH,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,0,UNKNOWN,MISC,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,1,HOOK & LINE,HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,5,SET LONGLINE,LONGLINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,7,TROLL (ALBACORE),TROLL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,9,TROLL (SALMON),TROLL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,12,HARPOON/SPEAR,HARPOON/SPEAR,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,15,DIVING /HOOKS (SEA URCHINS),DIVING,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,21,FISH TRAP,TRAP,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,50,TRAWL NET,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,65,DRIFT GILL NET,GILL NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,66,SET GILL NET,GILL NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,191,LOUVAR,OTHER OFFSHORE PELAGICS,73,DRUM SEINE,SEINE/NET,No,OTHER OFFSHORE PELAGICS,No
Statewide_SocEco,195,LINGCOD,LINGCOD,0,UNKNOWN,MISC,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,1,HOOK & LINE,HOOK-LINE,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,2,LIVE BAIT,HOOK-LINE,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,4,MOOCHING (SALMON),HOOK-LINE,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,5,SET LONGLINE,LONGLINE,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,7,TROLL (ALBACORE),TROLL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,9,TROLL (SALMON),TROLL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,12,HARPOON/SPEAR,HARPOON/SPEAR,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,15,DIVING /HOOKS (SEA URCHINS),DIVING,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,18,DIVING,DIVING,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,19,DREDGE,MISC,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,20,ENTRAPPING,TRAP,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,21,FISH TRAP,TRAP,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,22,PRAWN TRAP,TRAP,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,27,CRAB OR LOBSTER TRAP,TRAP,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,35,DAINISH/SCOTTISH SEINE,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,50,TRAWL NET,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,52,PARANZELLA,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,54,MIDWATER TRAWL,MIDWATER TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,55,BEAM TRAWL,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,56,BOTTOM TRAWL,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,59,DOUBLE-RIGGED TRAWL,BOTTOM TRAWL,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,65,DRIFT GILL NET,GILL NET,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,66,SET GILL NET,GILL NET,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,71,PURSE SEINE,SEINE/NET,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,74,LAMPARA NET,SEINE/NET,No,LINGCOD,YES
Statewide_SocEco,195,LINGCOD,LINGCOD,91,HAND PUMP,MISC,No,LINGCOD,YES
Statewide_SocEco,196,PACIFIC TOMCOD,OTHER GROUNDFISH,1,HOOK & LINE,HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,196,PACIFIC TOMCOD,OTHER GROUNDFISH,5,SET LONGLINE,LONGLINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,196,PACIFIC TOMCOD,OTHER GROUNDFISH,21,FISH TRAP,TRAP,No,OTHER GROUNDFISH,No
Statewide_SocEco,196,PACIFIC TOMCOD,OTHER GROUNDFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,196,PACIFIC TOMCOD,OTHER GROUNDFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,196,PACIFIC TOMCOD,OTHER GROUNDFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,196,PACIFIC TOMCOD,OTHER GROUNDFISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,0,UNKNOWN,MISC,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,1,HOOK & LINE,HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,5,SET LONGLINE,LONGLINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,9,TROLL (SALMON),TROLL,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,22,PRAWN TRAP,TRAP,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,48,TRAWL-Footrope less than 8 in. in diameter,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,49,TRAWL-Footrope greater than 8 in. in diameter,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,50,TRAWL NET,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,56,BOTTOM TRAWL,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,197,PACIFIC COD,OTHER GROUNDFISH,58,SINGLE-RIGGED TRAWL,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,0,UNKNOWN,MISC,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,1,HOOK & LINE,HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,2,LIVE BAIT,HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,3,Vertical Hook & Line/Portuguese Longline,HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,4,MOOCHING (SALMON),HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,5,SET LONGLINE,LONGLINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,6,JIG/BAIT (ALBACORE),HOOK-LINE,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,7,TROLL (ALBACORE),TROLL,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,8,TROLL (GROUNDFISH OR OTHER FISH),TROLL,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,9,TROLL (SALMON),TROLL,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,15,DIVING /HOOKS (SEA URCHINS),DIVING,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,19,DREDGE,MISC,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,21,FISH TRAP,TRAP,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,27,CRAB OR LOBSTER TRAP,TRAP,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,40,BRAIL/DIP NET OR A-FRAME,BRAIL/DIP NET,No,OTHER GROUNDFISH,No
Statewide_SocEco,198,GRENADIER,OTHER GROUNDFISH,47,SELECTIVE FLATFISH TRAWL - SMALL FOOTROPE,BOTTOM TRAWL,No,OTHER GROUNDFISH,No
